name,address,phone,location,price,cuisine,rating
resto_hanoi_moderate_vietnamese_4stars,resto_hanoi_moderate_vietnamese_4stars_address,resto_hanoi_moderate_vietnamese_4stars_phone,hanoi,moderate,vietnamese,4stars
resto_london_expensive_spanish_3stars,resto_london_expensive_spanish_3stars_address,resto_london_expensive_spanish_3stars_phone,london,expensive,spanish,3stars
resto_seoul_expensive_japanese_4stars,resto_seoul_expensive_japanese_4stars_address,resto_seoul_expensive_japanese_4stars_phone,seoul,expensive,japanese,4stars
resto_london_cheap_french_1stars,resto_london_cheap_french_1stars_address,resto_london_cheap_french_1stars_phone,london,cheap,french,1stars
resto_beijing_cheap_korean_4stars,resto_beijing_cheap_korean_4stars_address,resto_beijing_cheap_korean_4stars_phone,beijing,cheap,korean,4stars
resto_hanoi_cheap_vietnamese_7stars,resto_hanoi_cheap_vietnamese_7stars_address,resto_hanoi_cheap_vietnamese_7stars_phone,hanoi,cheap,vietnamese,7stars
resto_bombay_cheap_indian_7stars,resto_bombay_cheap_indian_7stars_address,resto_bombay_cheap_indian_7stars_phone,bombay,cheap,indian,7stars
resto_madrid_expensive_spanish_7stars,resto_madrid_expensive_spanish_7stars_address,resto_madrid_expensive_spanish_7stars_phone,madrid,expensive,spanish,7stars
resto_paris_moderate_spanish_3stars,resto_paris_moderate_spanish_3stars_address,resto_paris_moderate_spanish_3stars_phone,paris,moderate,spanish,3stars
resto_tokyo_expensive_japanese_7stars,resto_tokyo_expensive_japanese_7stars_address,resto_tokyo_expensive_japanese_7stars_phone,tokyo,expensive,japanese,7stars
resto_bombay_expensive_indian_8stars,resto_bombay_expensive_indian_8stars_address,resto_bombay_expensive_indian_8stars_phone,bombay,expensive,indian,8stars
resto_london_expensive_french_4stars,resto_london_expensive_french_4stars_address,resto_london_expensive_french_4stars_phone,london,expensive,french,4stars
resto_madrid_cheap_spanish_1stars,resto_madrid_cheap_spanish_1stars_address,resto_madrid_cheap_spanish_1stars_phone,madrid,cheap,spanish,1stars
resto_london_cheap_italian_8stars,resto_london_cheap_italian_8stars_address,resto_london_cheap_italian_8stars_phone,london,cheap,italian,8stars
resto_paris_expensive_indian_6stars,resto_paris_expensive_indian_6stars_address,resto_paris_expensive_indian_6stars_phone,paris,expensive,indian,6stars
resto_hanoi_moderate_korean_7stars,resto_hanoi_moderate_korean_7stars_address,resto_hanoi_moderate_korean_7stars_phone,hanoi,moderate,korean,7stars
resto_bangkok_moderate_korean_7stars,resto_bangkok_moderate_korean_7stars_address,resto_bangkok_moderate_korean_7stars_phone,bangkok,moderate,korean,7stars
resto_bombay_cheap_british_2stars,resto_bombay_cheap_british_2stars_address,resto_bombay_cheap_british_2stars_phone,bombay,cheap,british,2stars
resto_hanoi_cheap_korean_7stars,resto_hanoi_cheap_korean_7stars_address,resto_hanoi_cheap_korean_7stars_phone,hanoi,cheap,korean,7stars
resto_beijing_cheap_vietnamese_3stars,resto_beijing_cheap_vietnamese_3stars_address,resto_beijing_cheap_vietnamese_3stars_phone,beijing,cheap,vietnamese,3stars
resto_beijing_moderate_japanese_8stars,resto_beijing_moderate_japanese_8stars_address,resto_beijing_moderate_japanese_8stars_phone,beijing,moderate,japanese,8stars
resto_london_moderate_indian_7stars,resto_london_moderate_indian_7stars_address,resto_london_moderate_indian_7stars_phone,london,moderate,indian,7stars
resto_madrid_cheap_french_8stars,resto_madrid_cheap_french_8stars_address,resto_madrid_cheap_french_8stars_phone,madrid,cheap,french,8stars
resto_beijing_cheap_cantonese_8stars,resto_beijing_cheap_cantonese_8stars_address,resto_beijing_cheap_cantonese_8stars_phone,beijing,cheap,cantonese,8stars
resto_madrid_cheap_french_7stars,resto_madrid_cheap_french_7stars_address,resto_madrid_cheap_french_7stars_phone,madrid,cheap,french,7stars
resto_madrid_expensive_british_2stars,resto_madrid_expensive_british_2stars_address,resto_madrid_expensive_british_2stars_phone,madrid,expensive,british,2stars
resto_tokyo_expensive_korean_7stars,resto_tokyo_expensive_korean_7stars_address,resto_tokyo_expensive_korean_7stars_phone,tokyo,expensive,korean,7stars
resto_beijing_expensive_vietnamese_6stars,resto_beijing_expensive_vietnamese_6stars_address,resto_beijing_expensive_vietnamese_6stars_phone,beijing,expensive,vietnamese,6stars
resto_beijing_expensive_japanese_4stars,resto_beijing_expensive_japanese_4stars_address,resto_beijing_expensive_japanese_4stars_phone,beijing,expensive,japanese,4stars
resto_madrid_expensive_spanish_1stars,resto_madrid_expensive_spanish_1stars_address,resto_madrid_expensive_spanish_1stars_phone,madrid,expensive,spanish,1stars
resto_seoul_cheap_thai_2stars,resto_seoul_cheap_thai_2stars_address,resto_seoul_cheap_thai_2stars_phone,seoul,cheap,thai,2stars
resto_tokyo_expensive_vietnamese_1stars,resto_tokyo_expensive_vietnamese_1stars_address,resto_tokyo_expensive_vietnamese_1stars_phone,tokyo,expensive,vietnamese,1stars
resto_tokyo_expensive_japanese_1stars,resto_tokyo_expensive_japanese_1stars_address,resto_tokyo_expensive_japanese_1stars_phone,tokyo,expensive,japanese,1stars
resto_beijing_cheap_thai_5stars,resto_beijing_cheap_thai_5stars_address,resto_beijing_cheap_thai_5stars_phone,beijing,cheap,thai,5stars
resto_paris_cheap_indian_6stars,resto_paris_cheap_indian_6stars_address,resto_paris_cheap_indian_6stars_phone,paris,cheap,indian,6stars
resto_london_expensive_british_2stars,resto_london_expensive_british_2stars_address,resto_london_expensive_british_2stars_phone,london,expensive,british,2stars
resto_hanoi_expensive_vietnamese_1stars,resto_hanoi_expensive_vietnamese_1stars_address,resto_hanoi_expensive_vietnamese_1stars_phone,hanoi,expensive,vietnamese,1stars
resto_bangkok_cheap_vietnamese_2stars,resto_bangkok_cheap_vietnamese_2stars_address,resto_bangkok_cheap_vietnamese_2stars_phone,bangkok,cheap,vietnamese,2stars
resto_seoul_cheap_korean_1stars,resto_seoul_cheap_korean_1stars_address,resto_seoul_cheap_korean_1stars_phone,seoul,cheap,korean,1stars
resto_rome_cheap_indian_6stars,resto_rome_cheap_indian_6stars_address,resto_rome_cheap_indian_6stars_phone,rome,cheap,indian,6stars
resto_rome_moderate_british_1stars,resto_rome_moderate_british_1stars_address,resto_rome_moderate_british_1stars_phone,rome,moderate,british,1stars
resto_hanoi_expensive_vietnamese_6stars,resto_hanoi_expensive_vietnamese_6stars_address,resto_hanoi_expensive_vietnamese_6stars_phone,hanoi,expensive,vietnamese,6stars
resto_madrid_cheap_indian_6stars,resto_madrid_cheap_indian_6stars_address,resto_madrid_cheap_indian_6stars_phone,madrid,cheap,indian,6stars
resto_madrid_cheap_spanish_8stars,resto_madrid_cheap_spanish_8stars_address,resto_madrid_cheap_spanish_8stars_phone,madrid,cheap,spanish,8stars
resto_paris_cheap_french_8stars,resto_paris_cheap_french_8stars_address,resto_paris_cheap_french_8stars_phone,paris,cheap,french,8stars
resto_madrid_moderate_italian_2stars,resto_madrid_moderate_italian_2stars_address,resto_madrid_moderate_italian_2stars_phone,madrid,moderate,italian,2stars
resto_bangkok_moderate_vietnamese_7stars,resto_bangkok_moderate_vietnamese_7stars_address,resto_bangkok_moderate_vietnamese_7stars_phone,bangkok,moderate,vietnamese,7stars
resto_madrid_cheap_italian_4stars,resto_madrid_cheap_italian_4stars_address,resto_madrid_cheap_italian_4stars_phone,madrid,cheap,italian,4stars
resto_seoul_expensive_thai_7stars,resto_seoul_expensive_thai_7stars_address,resto_seoul_expensive_thai_7stars_phone,seoul,expensive,thai,7stars
resto_bombay_cheap_italian_2stars,resto_bombay_cheap_italian_2stars_address,resto_bombay_cheap_italian_2stars_phone,bombay,cheap,italian,2stars
resto_beijing_expensive_cantonese_8stars,resto_beijing_expensive_cantonese_8stars_address,resto_beijing_expensive_cantonese_8stars_phone,beijing,expensive,cantonese,8stars
resto_rome_cheap_spanish_4stars,resto_rome_cheap_spanish_4stars_address,resto_rome_cheap_spanish_4stars_phone,rome,cheap,spanish,4stars
resto_hanoi_expensive_vietnamese_4stars,resto_hanoi_expensive_vietnamese_4stars_address,resto_hanoi_expensive_vietnamese_4stars_phone,hanoi,expensive,vietnamese,4stars
resto_rome_moderate_indian_1stars,resto_rome_moderate_indian_1stars_address,resto_rome_moderate_indian_1stars_phone,rome,moderate,indian,1stars
resto_paris_cheap_italian_7stars,resto_paris_cheap_italian_7stars_address,resto_paris_cheap_italian_7stars_phone,paris,cheap,italian,7stars
resto_seoul_cheap_japanese_1stars,resto_seoul_cheap_japanese_1stars_address,resto_seoul_cheap_japanese_1stars_phone,seoul,cheap,japanese,1stars
resto_bangkok_moderate_thai_4stars,resto_bangkok_moderate_thai_4stars_address,resto_bangkok_moderate_thai_4stars_phone,bangkok,moderate,thai,4stars
resto_madrid_cheap_spanish_4stars,resto_madrid_cheap_spanish_4stars_address,resto_madrid_cheap_spanish_4stars_phone,madrid,cheap,spanish,4stars
resto_rome_moderate_british_2stars,resto_rome_moderate_british_2stars_address,resto_rome_moderate_british_2stars_phone,rome,moderate,british,2stars
resto_paris_expensive_french_8stars,resto_paris_expensive_french_8stars_address,resto_paris_expensive_french_8stars_phone,paris,expensive,french,8stars
resto_tokyo_moderate_korean_4stars,resto_tokyo_moderate_korean_4stars_address,resto_tokyo_moderate_korean_4stars_phone,tokyo,moderate,korean,4stars
resto_bombay_expensive_italian_6stars,resto_bombay_expensive_italian_6stars_address,resto_bombay_expensive_italian_6stars_phone,bombay,expensive,italian,6stars
resto_rome_moderate_spanish_7stars,resto_rome_moderate_spanish_7stars_address,resto_rome_moderate_spanish_7stars_phone,rome,moderate,spanish,7stars
resto_london_cheap_spanish_2stars,resto_london_cheap_spanish_2stars_address,resto_london_cheap_spanish_2stars_phone,london,cheap,spanish,2stars
resto_paris_moderate_french_3stars,resto_paris_moderate_french_3stars_address,resto_paris_moderate_french_3stars_phone,paris,moderate,french,3stars
resto_paris_moderate_spanish_8stars,resto_paris_moderate_spanish_8stars_address,resto_paris_moderate_spanish_8stars_phone,paris,moderate,spanish,8stars
resto_madrid_moderate_italian_3stars,resto_madrid_moderate_italian_3stars_address,resto_madrid_moderate_italian_3stars_phone,madrid,moderate,italian,3stars
resto_bombay_moderate_italian_4stars,resto_bombay_moderate_italian_4stars_address,resto_bombay_moderate_italian_4stars_phone,bombay,moderate,italian,4stars
resto_bombay_moderate_italian_8stars,resto_bombay_moderate_italian_8stars_address,resto_bombay_moderate_italian_8stars_phone,bombay,moderate,italian,8stars
resto_seoul_expensive_vietnamese_3stars,resto_seoul_expensive_vietnamese_3stars_address,resto_seoul_expensive_vietnamese_3stars_phone,seoul,expensive,vietnamese,3stars
resto_rome_expensive_french_2stars,resto_rome_expensive_french_2stars_address,resto_rome_expensive_french_2stars_phone,rome,expensive,french,2stars
resto_tokyo_cheap_vietnamese_6stars,resto_tokyo_cheap_vietnamese_6stars_address,resto_tokyo_cheap_vietnamese_6stars_phone,tokyo,cheap,vietnamese,6stars
resto_hanoi_expensive_korean_6stars,resto_hanoi_expensive_korean_6stars_address,resto_hanoi_expensive_korean_6stars_phone,hanoi,expensive,korean,6stars
resto_madrid_cheap_indian_2stars,resto_madrid_cheap_indian_2stars_address,resto_madrid_cheap_indian_2stars_phone,madrid,cheap,indian,2stars
resto_bombay_moderate_indian_6stars,resto_bombay_moderate_indian_6stars_address,resto_bombay_moderate_indian_6stars_phone,bombay,moderate,indian,6stars
resto_tokyo_cheap_cantonese_7stars,resto_tokyo_cheap_cantonese_7stars_address,resto_tokyo_cheap_cantonese_7stars_phone,tokyo,cheap,cantonese,7stars
resto_tokyo_moderate_thai_2stars,resto_tokyo_moderate_thai_2stars_address,resto_tokyo_moderate_thai_2stars_phone,tokyo,moderate,thai,2stars
resto_bombay_moderate_italian_7stars,resto_bombay_moderate_italian_7stars_address,resto_bombay_moderate_italian_7stars_phone,bombay,moderate,italian,7stars
resto_seoul_moderate_vietnamese_6stars,resto_seoul_moderate_vietnamese_6stars_address,resto_seoul_moderate_vietnamese_6stars_phone,seoul,moderate,vietnamese,6stars
resto_tokyo_expensive_cantonese_6stars,resto_tokyo_expensive_cantonese_6stars_address,resto_tokyo_expensive_cantonese_6stars_phone,tokyo,expensive,cantonese,6stars
resto_tokyo_moderate_cantonese_6stars,resto_tokyo_moderate_cantonese_6stars_address,resto_tokyo_moderate_cantonese_6stars_phone,tokyo,moderate,cantonese,6stars
resto_rome_cheap_french_4stars,resto_rome_cheap_french_4stars_address,resto_rome_cheap_french_4stars_phone,rome,cheap,french,4stars
resto_rome_moderate_british_3stars,resto_rome_moderate_british_3stars_address,resto_rome_moderate_british_3stars_phone,rome,moderate,british,3stars
resto_beijing_cheap_japanese_4stars,resto_beijing_cheap_japanese_4stars_address,resto_beijing_cheap_japanese_4stars_phone,beijing,cheap,japanese,4stars
resto_bangkok_expensive_vietnamese_3stars,resto_bangkok_expensive_vietnamese_3stars_address,resto_bangkok_expensive_vietnamese_3stars_phone,bangkok,expensive,vietnamese,3stars
resto_london_cheap_british_4stars,resto_london_cheap_british_4stars_address,resto_london_cheap_british_4stars_phone,london,cheap,british,4stars
resto_beijing_moderate_korean_6stars,resto_beijing_moderate_korean_6stars_address,resto_beijing_moderate_korean_6stars_phone,beijing,moderate,korean,6stars
resto_rome_expensive_indian_4stars,resto_rome_expensive_indian_4stars_address,resto_rome_expensive_indian_4stars_phone,rome,expensive,indian,4stars
resto_seoul_moderate_vietnamese_7stars,resto_seoul_moderate_vietnamese_7stars_address,resto_seoul_moderate_vietnamese_7stars_phone,seoul,moderate,vietnamese,7stars
resto_london_expensive_indian_1stars,resto_london_expensive_indian_1stars_address,resto_london_expensive_indian_1stars_phone,london,expensive,indian,1stars
resto_bangkok_moderate_cantonese_8stars,resto_bangkok_moderate_cantonese_8stars_address,resto_bangkok_moderate_cantonese_8stars_phone,bangkok,moderate,cantonese,8stars
resto_seoul_expensive_korean_2stars,resto_seoul_expensive_korean_2stars_address,resto_seoul_expensive_korean_2stars_phone,seoul,expensive,korean,2stars
resto_tokyo_expensive_thai_7stars,resto_tokyo_expensive_thai_7stars_address,resto_tokyo_expensive_thai_7stars_phone,tokyo,expensive,thai,7stars
resto_london_cheap_indian_6stars,resto_london_cheap_indian_6stars_address,resto_london_cheap_indian_6stars_phone,london,cheap,indian,6stars
resto_tokyo_moderate_vietnamese_7stars,resto_tokyo_moderate_vietnamese_7stars_address,resto_tokyo_moderate_vietnamese_7stars_phone,tokyo,moderate,vietnamese,7stars
resto_bangkok_moderate_thai_1stars,resto_bangkok_moderate_thai_1stars_address,resto_bangkok_moderate_thai_1stars_phone,bangkok,moderate,thai,1stars
resto_bangkok_moderate_vietnamese_4stars,resto_bangkok_moderate_vietnamese_4stars_address,resto_bangkok_moderate_vietnamese_4stars_phone,bangkok,moderate,vietnamese,4stars
resto_beijing_moderate_korean_4stars,resto_beijing_moderate_korean_4stars_address,resto_beijing_moderate_korean_4stars_phone,beijing,moderate,korean,4stars
resto_paris_cheap_italian_1stars,resto_paris_cheap_italian_1stars_address,resto_paris_cheap_italian_1stars_phone,paris,cheap,italian,1stars
resto_tokyo_expensive_vietnamese_2stars,resto_tokyo_expensive_vietnamese_2stars_address,resto_tokyo_expensive_vietnamese_2stars_phone,tokyo,expensive,vietnamese,2stars
resto_beijing_cheap_vietnamese_2stars,resto_beijing_cheap_vietnamese_2stars_address,resto_beijing_cheap_vietnamese_2stars_phone,beijing,cheap,vietnamese,2stars
resto_hanoi_expensive_thai_7stars,resto_hanoi_expensive_thai_7stars_address,resto_hanoi_expensive_thai_7stars_phone,hanoi,expensive,thai,7stars
resto_tokyo_moderate_thai_3stars,resto_tokyo_moderate_thai_3stars_address,resto_tokyo_moderate_thai_3stars_phone,tokyo,moderate,thai,3stars
resto_bangkok_moderate_cantonese_1stars,resto_bangkok_moderate_cantonese_1stars_address,resto_bangkok_moderate_cantonese_1stars_phone,bangkok,moderate,cantonese,1stars
resto_bombay_expensive_british_2stars,resto_bombay_expensive_british_2stars_address,resto_bombay_expensive_british_2stars_phone,bombay,expensive,british,2stars
resto_seoul_cheap_cantonese_7stars,resto_seoul_cheap_cantonese_7stars_address,resto_seoul_cheap_cantonese_7stars_phone,seoul,cheap,cantonese,7stars
resto_tokyo_moderate_thai_1stars,resto_tokyo_moderate_thai_1stars_address,resto_tokyo_moderate_thai_1stars_phone,tokyo,moderate,thai,1stars
resto_rome_cheap_indian_2stars,resto_rome_cheap_indian_2stars_address,resto_rome_cheap_indian_2stars_phone,rome,cheap,indian,2stars
resto_beijing_moderate_thai_7stars,resto_beijing_moderate_thai_7stars_address,resto_beijing_moderate_thai_7stars_phone,beijing,moderate,thai,7stars
resto_seoul_expensive_korean_4stars,resto_seoul_expensive_korean_4stars_address,resto_seoul_expensive_korean_4stars_phone,seoul,expensive,korean,4stars
